name,city,longitude,latitude
Saint Marys Cemetery,Denton,-95.31775299,39.689722
Dean Cemetery,Pomona,-95.47811547,38.70378391
Kenyon Cemetery,Robinson,-95.39667399,39.912197
Saint Louis Cemetery,Palmer,-97.130288,39.638891
Meriden Cemetery,Meriden,-95.56025175,39.19516619
Rosendale Cemetery,Wathena,-95.01211999,39.711317
Saint Anns Catholic Cemetery,Effingham,-95.40109645,39.51858824
Oaklawn Cemetery,La Cygne,-94.76857672,38.35035847
Swede Creek Cemetery,Randolph,-96.70795699,39.536746
Sacred Heart Cemetery,Baileyville,-96.18351099,39.848707
Le Roy Cemetery,LeRoy,-95.645818,38.081972
Evergreen Mound Baxter Cemetery,Ottawa,-95.32260099,38.635647
Edinborough Cemetery,Blue Rapids,-96.544802,39.725314
Welda Cemetery,Welda,-95.29727891,38.18052487
Old County Farm Cemetery,Wamego,-96.351628,39.295847
Laclede Cemetery,Wamego,-96.22051499,39.354697
Miami Memorial Gardens Cemetery,Paola,-94.92222199,38.533056
Ashcraft Cemetery,Potter,-95.14788672,39.46940754
Granada Cemetery,Wetmore,-95.79892999,39.732265
Reading Cemetery,Reading,-95.96971299,38.52029
Williams Cemetery,Bern,-95.97444199,39.92194299
Valley View Memorial Garden,Manhattan,-96.50416799,39.194997
Mount Olive Cemetery,Emmett,-96.01556649,39.36942864
Richland Cemetery,Parker,-94.82549499,38.254105
Brantford Cemetery,Clyde,-97.36821099,39.708687
District Number 17 Cemetery,Linn,-97.05047799,39.712099
Holy Cross Cemetery,Saint Mary's,-96.047436,39.274147
Rockville Cemetery,La Cygne,-94.66457699,38.446619
Larabee Cemetery,Haddam,-97.27681711,39.89047155
Flory Cemetery,Lawrence,-95.27969599,38.853616
Mount Calvary Cemetery,Wathena,-94.95900599,39.759961
Trading Post Cemetery,Pleasanton,-94.68072057,38.25242284
Hass Cemetery,Holton,-95.811238,39.463512
Muncie Cemetery,Ottawa,-95.36898499,38.568117
Barclay Cemetery,Osage City,-95.87548399,38.569054
Rose Hill Cemetery,Axtell,-96.26708299,39.878971
Rose Hill Cemetery,Goff,-96.01319999,39.58095
Graggs Chapel Cemetery,Valley Falls,-95.55379399,39.353763
Vinland Cemetery,Baldwin City,-95.17675399,38.848205
Saint Michael's Cemetery,Axtell,-96.25751899,39.892142
McFarland Cemetery,Alma,-96.24298855,39.06452032
Eskridge Cemetery,Eskridge,-96.08498522,38.85787518
Skiddy Cemetery,Junction City,-96.80792199,38.884899
Pleasant Hill Cemetery,Hiawatha,-95.64867172,39.9430558
Wardell Cemetery,Welda,-95.35358999,38.169747
Miller Cemetery,Everest,-95.36264199,39.686481
Fairhope Cemetery,Gridley,-95.81914399,38.076377
Olive Hill Cemetery,Soldier,-95.92882599,39.462799
Lambertson Cemetery,Fairview,-95.73265777,39.84636095
Pleasant Grove Cemetery,Effingham,-95.38608499,39.478609
Humboldt Cemetery,Junction City,-96.66944899,39.000832
Calvary Cemetery,Council Grove,-96.51139199,38.656675
Riverview Cemetery,La Cygne,-94.76079199,38.299745
Isley Cemetery,Sabetha,-95.74165299,39.884445
Chippewa Hills Cemetery,Ottawa,-95.36513399,38.591506
Danceground Cemetery,Delia,-95.89693299,39.310274
Prospect Hill Cemetery,Blue Rapids,-96.66768699,39.70525
Elevation Cemetery,Topeka,-95.76175093,38.983335
Saint Aloysius Cemetery,Meriden,-95.5799029,39.18703173
Pleasant View Cemetery,Oskaloosa,-95.31662739,39.22277227
Cedar Point Cemetery,Cedar Point,-96.82577248,38.23988353
Wait Cemetery,Parker,-95.03815799,38.352692
Fowler Cemetery,Emporia,-96.10947861,38.39022224
Saint Johns Cemetery,Hanover,-96.86826999,40.001111
Stoeltzing Cemetery,Leroy,-95.60972699,38.120648
Arvonia Cemetery,Osage City,-95.89598299,38.485858
Bellegarde Cemetery,Randolph,-96.65540899,39.550696
Holy Family Cemetery,Eudora,-95.09335511,38.94386941
Prairie Home Cemetery,Topeka,-95.74721313,39.10815454
Shockley Cemetery,Axtell,-96.28612199,39.92861099
Friedens United Church of Christ Cemetery,Seneca,-96.0541088,39.99288192
Baird Cemetery,Garnett,-95.48910899,38.317823
Zion Lutheran Church Cemetery,Everest,-95.43336863,39.72893959
Saint Columkilles Cemetery,Westmoreland,-96.40821427,39.48750396
Mount Gillin Cemetery,Atchison,-95.06717499,39.459891
Mount Zion Cemetery,Lyndon,-95.61813499,38.67998
Holy Cross Cemetery,Paola,-94.848363,38.562665
Apostolic Cemetery,Gridley,-95.91271499,38.127491
Marysville Cemetery,Marysville,-96.63613099,39.854169
Blue Mound Cemetery,Blue Mound,-95.02413799,38.063364
Saint Augustine's Cemetery,Fairview,-95.78979656,39.79032102
Hart Cemetery,Hiawatha,-95.53692699,39.951947
Immanuel Lutheran Cemetery,Fairview,-95.68581899,39.856112
Vinton Cemetery,Milford,-96.840123,39.137319
Ridgeway Cemetery,Carbondale,-95.60658699,38.841114
Haddam Cemetery,Haddam,-97.30107299,39.860733
Admire Cemetery,Allen,-96.107347,38.651154
Bauer Cemetery,Tecumseh,-95.57670299,38.986463
Burdick United Methodist Cemetery,Burdick,-96.87461122,38.5664615
Powhattan Cemetery,Netawaka,-95.75998499,39.66083
Home City Cemetery,Home,-96.52065899,39.852912
Maple Grove Cemetery,Lecompton,-95.42330799,39.040556
Swedish Cemetery,Alma,-96.19656599,38.942611
Bailey Cemetery,Burlington,-95.837038,38.235665
Kennekuk Cemetery,Horton,-95.487481,39.653525
Underwood Cemetery,Perry,-95.311799,39.066435
Reed Cemetery,Louisburg,-94.70409078,38.59987005
Hart Cemetery,Nortonville,-95.348207,39.37700104
Brooklyn Cemetery,La Cygne,-94.79717599,38.304018
Baileyville Cemetery,Baileyville,-96.19758699,39.842455
Centralia Cemetery,Centralia,-96.13312999,39.734127
Saint Joseph's Catholic Cemetery,Hoyt,-95.70947799,39.260206
Mount Hope Cemetery,Williamsburg,-95.44001399,38.476425
Pleasant View Cemetery,Malvern,-95.57311599,38.506053
Baker Cemetery,Burlington,-95.82362,38.198865
Wildhorse Cemetery,McLouth,-95.19691347,39.18014959
Shawnee Center Cemetery,Wakarusa,-95.70649161,38.87796212
New Hope Cemetery,Troy,-95.01757599,39.820464
Zion Cemetery,Marysville,-96.712263,39.914308
Martin Cemetery,Highland,-95.24408799,39.900055
Half - Day Cemetery,Topeka,-95.71438339,39.15922085
Walnut Grove Cemetery,Parker,-94.87718599,38.25808
Leonardville Cemetery,Leonardville,-96.85936699,39.379967
Saint Gregorys Cemetery,Marysville,-96.62057499,39.848335
Judy Cemetery,Garnett,-95.17551699,38.309392
Clearfield Cemetery,Eudora,-95.09280832,38.82648778
East Templin Cemetery,Alta Vista,-96.46236576,38.913417
Woodlawn Cemetery,Pomona,-95.46753499,38.609925
Plum Grove Cemetery,Oskaloosa,-95.27943099,39.267278
Huff Cemetery,Westmoreland,-96.458616,39.464996
Louisburg Cemetery - Old,Louisburg,-94.68472199,38.621944
Mayetta Cemetery,Hoyt,-95.73749099,39.30313
Berg Cemetery,Westmoreland,-96.38795699,39.537071
Antioch Cemetery,Spring Hill,-94.94499999,38.716111
Taylor Cemetery,Atchison,-95.10552499,39.586663
Louisburg Cemetery - New,Louisburg,-94.68694399,38.621667
West Lawn Memorial Gardens,Topeka,-95.81572199,39.051959
Ottawa Indian Mission and Burial Ground,Ottawa,-95.20580499,38.633344
Highland Cemetery,Ottawa,-95.25183699,38.591954
Mount Jesus Cemetery,Greenleaf,-96.97446799,39.751948
Saint John's Cemetery,Williamsburg,-95.35939299,38.506263
Lynn Creek Cemetery,Berryton,-95.6402624,38.9575044
Carr Cemetery,Everest,-95.45169599,39.725858
Old Westmoreland Cemetery,Westmoreland,-96.433986,39.384243
Wellsville Cemetery,Wellsville,-95.10226799,38.717274
Greeley City Cemetery,Garnett,-95.12598085,38.37473402
Mound Cemetery,Barnes,-96.85384003,39.65361233
Walnut Hill Cemetery,Topeka,-95.85033055,39.19346201
Camp Creek Cemetery,Cummings,-95.23431355,39.52012399
Saint Lukes Cemetery,Onega,-96.25865799,39.450152
Elmdale Cemetery,Osawatomie,-94.93811899,38.50109
Saint Patricks Cemetery,Ogden,-96.72124299,39.123475
Spring Creek Cemetery,Westmoreland,-96.52752499,39.494044
Saint George Cemetery,Saint George,-96.41555499,39.202219
Quaker Cemetery,Dwight,-96.58601999,38.880345
Greenwood Cemetery,Emporia,-96.20835499,38.35443
Fairview Cemetery,Oskaloosa,-95.36774699,39.267011
Round Mound Cemetery,Cummings,-95.19108099,39.46472
Grandview Cemetery,Emporia,-96.35451999,38.384283
Sutton Cemetery,Malvern,-95.61695899,38.543106
Mission Center Cemetery,Topeka,-95.78223,39.0148948
Saint Malachys Cemetery,Beattie,-96.422932,39.870057
Matfield Green Cemetery,Cassoday,-96.55806599,38.151962
Middle Creek Cemetery,Williamsburg,-95.38155,38.495309
Denison Cemetery,Denison,-95.62796861,39.39781506
Dodder Cemetery,Overbrook,-95.44553299,38.782783
Vieux Cemetery,Wamego,-96.24650299,39.25572799
Alta Vista Cemetery,Alta Vista,-96.46466799,38.854259
Friends Cemetery,Washington,-97.161178,39.769061
Saint Josephs Catholic Cemetery,Vermillion,-96.31208412,39.6019873
Foster Cemetery,Topeka,-95.70655388,38.99429135
Saint Michaels Cemetery,Onega,-96.31500299,39.497218
Life Cemetery,Frankfort,-96.46335299,39.819904
Clear Creek Cemetery,Westmoreland,-96.35944899,39.52333
Fairview Cemetery,Home,-96.51139999,39.827284
Chalk Cemetery,Eskridge,-96.29196214,38.76771184
Pleasant View Cemetery,Clifton,-97.30803599,39.57285
Prairie View Cemetery,Waverly,-95.63635362,38.31100407
Oak Hill Cemetery,Queen,-95.53359199,38.591955
Hillsdale Cemetery - Old,Spring Hill,-94.84805599,38.665556
Mount Olive Cemetery,Troy,-95.10416399,39.768281
Saint Wenceslaus Cemetery,Blue Rapids,-96.66027999,39.566695
Griffith Cemetery,Cedar Point,-96.81216079,38.19154164
Frankfort Cemetery,Frankfort,-96.42555841,39.71114928
Fouts Cemetery,Ottawa,-95.21677314,38.57984145
Home Cemetery,Onega,-96.22197899,39.504723
Mission Creek Cemetery,Oketo,-96.464651,39.986198
Valley View Cemetery,Saint Mary's,-96.07201177,39.20540017
Oak Hill Cemetery,Lawrence,-95.21219399,38.958892
Riverside Cemetery,Waterville,-96.75500016,39.69782673
Hope Cemetery,Ottawa,-95.28775199,38.617233
Comisky Cemetery,Council Grove,-96.35378499,38.651866
Appanoose Cemetery,Overbrook,-95.46425299,38.739288
Estes Cemetery,Whiting,-95.61691199,39.53481646
Center Hill Cemetery,Burlington,-95.66433999,38.155495
Sacred Heart Cemetery,Greenleaf,-96.95252299,39.726392
Scranton Cemetery,Scranton,-95.72248399,38.770839
Dwight Cemetery,Dwight,-96.59216899,38.86344
Ontario Cemetery,Holton,-95.88835172,39.56634839
